x, y, u, u_exact
0.323232, 0.151515, 0.730093, 0.729855
0.333333, 0.151515, 0.705673, 0.705443
0.343434, 0.151515, 0.678412, 0.678191
0.353535, 0.151515, 0.648420, 0.648208
0.363636, 0.151515, 0.615816, 0.615615
0.373737, 0.151515, 0.580733, 0.580544
0.383838, 0.151515, 0.543311, 0.543134
0.393939, 0.151515, 0.503701, 0.503537
0.404040, 0.151515, 0.462064, 0.461913
0.414141, 0.151515, 0.418566, 0.418429
0.424242, 0.151515, 0.373382, 0.373260
0.434343, 0.151515, 0.326695, 0.326588
0.444444, 0.151515, 0.278692, 0.278601
0.454545, 0.151515, 0.229567, 0.229493
0.464646, 0.151515, 0.179518, 0.179460
0.474747, 0.151515, 0.128746, 0.128704
0.484848, 0.151515, 0.077456, 0.077430
0.494949, 0.151515, 0.025853, 0.025845
0.505051, 0.151515, -0.025853, -0.025845
0.515152, 0.151515, -0.077456, -0.077430
0.525253, 0.151515, -0.128746, -0.128704
0.535354, 0.151515, -0.179518, -0.179460
0.545455, 0.151515, -0.229567, -0.229493
0.555556, 0.151515, -0.278692, -0.278601
0.565657, 0.151515, -0.326695, -0.326588
0.575758, 0.151515, -0.373382, -0.373260
0.585859, 0.151515, -0.418566, -0.418429
0.595960, 0.151515, -0.462064, -0.461913
0.606061, 0.151515, -0.503701, -0.503537
0.616162, 0.151515, -0.543311, -0.543134
0.626263, 0.151515, -0.580733, -0.580544
0.636364, 0.151515, -0.615816, -0.615615
0.646465, 0.151515, -0.648420, -0.648208
0.656566, 0.151515, -0.678412, -0.678191
0.666667, 0.151515, -0.705673, -0.705443
0.676768, 0.151515, -0.730093, -0.729855
0.686869, 0.151515, -0.751572, -0.751328
0.696970, 0.151515, -0.770026, -0.769775
0.707071, 0.151515, -0.785378, -0.785123
0.717172, 0.151515, -0.797569, -0.797309
0.727273, 0.151515, -0.806547, -0.806285
0.737374, 0.151515, -0.812278, -0.812014
0.747475, 0.151515, -0.814739, -0.814473
0.757576, 0.151515, -0.813918, -0.813653
0.767677, 0.151515, -0.809821, -0.809557
0.777778, 0.151515, -0.802462, -0.802201
0.787879, 0.151515, -0.791872, -0.791614
0.797980, 0.151515, -0.778094, -0.777840
0.808081, 0.151515, -0.761182, -0.760934
0.818182, 0.151515, -0.741206, -0.740964
0.828283, 0.151515, -0.718245, -0.718011
0.838384, 0.151515, -0.692391, -0.692166
0.848485, 0.151515, -0.663750, -0.663534
0.858586, 0.151515, -0.632436, -0.632230
0.868687, 0.151515, -0.598576, -0.598381
0.878788, 0.151515, -0.562305, -0.562122
0.888889, 0.151515, -0.523770, -0.523599
0.898990, 0.151515, -0.483126, -0.482969
0.909091, 0.151515, -0.440536, -0.440393
0.919192, 0.151515, -0.396173, -0.396044
0.929293, 0.151515, -0.350215, -0.350101
0.939394, 0.151515, -0.302846, -0.302747
0.949495, 0.151515, -0.254258, -0.254175
0.959596, 0.151515, -0.204646, -0.204579
0.969697, 0.151515, -0.154210, -0.154160
0.979798, 0.151515, -0.103153, -0.103119
0.989899, 0.151515, -0.051680, -0.051664
1.000000, 0.151515, 0.000000, -0.000000
0.000000, 0.161616, 0.000000, 0.000000
0.010101, 0.161616, 0.053910, 0.053893
0.020202, 0.161616, 0.107604, 0.107569
0.030303, 0.161616, 0.160864, 0.160812
0.040404, 0.161616, 0.213476, 0.213407
0.050505, 0.161616, 0.265229, 0.265143
0.060606, 0.161616, 0.315914, 0.315811
0.070707, 0.161616, 0.365327, 0.365208
0.080808, 0.161616, 0.413268, 0.413134
0.090909, 0.161616, 0.459546, 0.459396
0.101010, 0.161616, 0.503973, 0.503809
0.111111, 0.161616, 0.546371, 0.546193
0.121212, 0.161616, 0.586569, 0.586378
0.131313, 0.161616, 0.624405, 0.624201
0.141414, 0.161616, 0.659726, 0.659511
0.151515, 0.161616, 0.692391, 0.692166
0.161616, 0.161616, 0.722269, 0.722033
0.171717, 0.161616, 0.749237, 0.748993
0.181818, 0.161616, 0.773189, 0.772937
0.191919, 0.161616, 0.794028, 0.793769
0.202020, 0.161616, 0.811669, 0.811405
0.212121, 0.161616, 0.826042, 0.825773
0.222222, 0.161616, 0.837089, 0.836816
0.232323, 0.161616, 0.844765, 0.844490
0.242424, 0.161616, 0.849039, 0.848763
0.252525, 0.161616, 0.849895, 0.849618
0.262626, 0.161616, 0.847329, 0.847053
0.272727, 0.161616, 0.841350, 0.841076
0.282828, 0.161616, 0.831984, 0.831713
0.292929, 0.161616, 0.819268, 0.819001
0.303030, 0.161616, 0.803253, 0.802991
0.313131, 0.161616, 0.784003, 0.783748
0.323232, 0.161616, 0.761597, 0.761349
0.333333, 0.161616, 0.736124, 0.735884
0.343434, 0.161616, 0.707686, 0.707456
0.353535, 0.161616, 0.676399, 0.676179
0.363636, 0.161616, 0.642389, 0.642180
0.373737, 0.161616, 0.605792, 0.605594
0.383838, 0.161616, 0.566755, 0.566571
0.393939, 0.161616, 0.525437, 0.525265
0.404040, 0.161616, 0.482002, 0.481845
0.414141, 0.161616, 0.436627, 0.436485
0.424242, 0.161616, 0.389494, 0.389367
0.434343, 0.161616, 0.340792, 0.340681
0.444444, 0.161616, 0.290718, 0.290623
0.454545, 0.161616, 0.239473, 0.239395
0.464646, 0.161616, 0.187264, 0.187203
0.474747, 0.161616, 0.134302, 0.134258
0.484848, 0.161616, 0.080798, 0.080772
0.494949, 0.161616, 0.026969, 0.026960
0.505051, 0.161616, -0.026969, -0.026960
0.515152, 0.161616, -0.080798, -0.080772
0.525253, 0.161616, -0.134302, -0.134258
0.535354, 0.161616, -0.187264, -0.187203
0.545455, 0.161616, -0.239473, -0.239395
0.555556, 0.161616, -0.290718, -0.290623
0.565657, 0.161616, -0.340792, -0.340681
0.575758, 0.161616, -0.389494, -0.389367
0.585859, 0.161616, -0.436627, -0.436485
0.595960, 0.161616, -0.482002, -0.481845
0.606061, 0.161616, -0.525437, -0.525265
0.616162, 0.161616, -0.566755, -0.566571
0.626263, 0.161616, -0.605792, -0.605594
0.636364, 0.161616, -0.642389, -0.642180
0.646465, 0.161616, -0.676399, -0.676179
0.656566, 0.161616, -0.707686, -0.707456
0.666667, 0.161616, -0.736124, -0.735884
0.676768, 0.161616, -0.761597, -0.761349
0.686869, 0.161616, -0.784003, -0.783748
0.696970, 0.161616, -0.803253, -0.802991
0.707071, 0.161616, -0.819268, -0.819001
0.717172, 0.161616, -0.831984, -0.831713
0.727273, 0.161616, -0.841350, -0.841076
0.737374, 0.161616, -0.847329, -0.847053
0.747475, 0.161616, -0.849895, -0.849618
0.757576, 0.161616, -0.849039, -0.848763
0.767677, 0.161616, -0.844765, -0.844490
0.777778, 0.161616, -0.837089, -0.836816
0.787879, 0.161616, -0.826042, -0.825773
0.797980, 0.161616, -0.811669, -0.811405
0.808081, 0.161616, -0.794028, -0.793769
0.818182, 0.161616, -0.773189, -0.772937
0.828283, 0.161616, -0.749237, -0.748993
0.838384, 0.161616, -0.722269, -0.722033
0.848485, 0.161616, -0.692391, -0.692166
0.858586, 0.161616, -0.659726, -0.659511
0.868687, 0.161616, -0.624405, -0.624201
0.878788, 0.161616, -0.586569, -0.586378
0.888889, 0.161616, -0.546371, -0.546193
0.898990, 0.161616, -0.503973, -0.503809
0.909091, 0.161616, -0.459546, -0.459396
0.919192, 0.161616, -0.413268, -0.413134
0.929293, 0.161616, -0.365327, -0.365208
0.939394, 0.161616, -0.315914, -0.315811
0.949495, 0.161616, -0.265229, -0.265143
0.959596, 0.161616, -0.213476, -0.213407
0.969697, 0.161616, -0.160864, -0.160812
0.979798, 0.161616, -0.107604, -0.107569
0.989899, 0.161616, -0.053910, -0.053893
1.000000, 0.161616, 0.000000, -0.000000
0.000000, 0.171717, 0.000000, 0.000000
0.010101, 0.171717, 0.055923, 0.055905
0.020202, 0.171717, 0.111622, 0.111585
0.030303, 0.171717, 0.166870, 0.166816
0.040404, 0.171717, 0.221447, 0.221375
0.050505, 0.171717, 0.275133, 0.275043
0.060606, 0.171717, 0.327710, 0.327603
0.070707, 0.171717, 0.378968, 0.378844
0.080808, 0.171717, 0.428699, 0.428560
0.090909, 0.171717, 0.476705, 0.476550
0.101010, 0.171717, 0.522791, 0.522621
0.111111, 0.171717, 0.566772, 0.566587
0.121212, 0.171717, 0.608471, 0.608272
0.131313, 0.171717, 0.647719, 0.647508
0.141414, 0.171717, 0.684360, 0.684137
0.151515, 0.171717, 0.718245, 0.718011
0.161616, 0.171717, 0.749237, 0.748993
0.171717, 0.171717, 0.777213, 0.776960
0.181818, 0.171717, 0.802059, 0.801798
0.191919, 0.171717, 0.823676, 0.823408
0.202020, 0.171717, 0.841976, 0.841702
0.212121, 0.171717, 0.856886, 0.856607
0.222222, 0.171717, 0.868345, 0.868062
0.232323, 0.171717, 0.876308, 0.876022
0.242424, 0.171717, 0.880742, 0.880455
0.252525, 0.171717, 0.881630, 0.881342
0.262626, 0.171717, 0.878967, 0.878681
0.272727, 0.171717, 0.872766, 0.872481
0.282828, 0.171717, 0.863050, 0.862769
0.292929, 0.171717, 0.849859, 0.849582
0.303030, 0.171717, 0.833245, 0.832974
0.313131, 0.171717, 0.813277, 0.813012
0.323232, 0.171717, 0.790034, 0.789777
0.333333, 0.171717, 0.763610, 0.763361
0.343434, 0.171717, 0.734111, 0.733871
0.353535, 0.171717, 0.701655, 0.701427
0.363636, 0.171717, 0.666375, 0.666158
0.373737, 0.171717, 0.628411, 0.628207
0.383838, 0.171717, 0.587917, 0.587726
0.393939, 0.171717, 0.545056, 0.544878
0.404040, 0.171717, 0.500000, 0.499837
0.414141, 0.171717, 0.452930, 0.452783
0.424242, 0.171717, 0.404037, 0.403905
0.434343, 0.171717, 0.353517, 0.353402
0.444444, 0.171717, 0.301573, 0.301475
0.454545, 0.171717, 0.248415, 0.248334
0.464646, 0.171717, 0.194257, 0.194193
0.474747, 0.171717, 0.139316, 0.139271
0.484848, 0.171717, 0.083815, 0.083787
0.494949, 0.171717, 0.027976, 0.027967
0.505051, 0.171717, -0.027976, -0.027967
0.515152, 0.171717, -0.083815, -0.083787
0.525253, 0.171717, -0.139316, -0.139271
0.535354, 0.171717, -0.194257, -0.194193
0.545455, 0.171717, -0.248415, -0.248334
0.555556, 0.171717, -0.301573, -0.301475
0.565657, 0.171717, -0.353517, -0.353402
0.575758, 0.171717, -0.404037, -0.403905
0.585859, 0.171717, -0.452930, -0.452783
0.595960, 0.171717, -0.500000, -0.499837
0.606061, 0.171717, -0.545056, -0.544878
0.616162, 0.171717, -0.587917, -0.587726
0.626263, 0.171717, -0.628411, -0.628207
0.636364, 0.171717, -0.666375, -0.666158
0.646465, 0.171717, -0.701655, -0.701427
0.656566, 0.171717, -0.734111, -0.733871
0.666667, 0.171717, -0.763610, -0.763361
0.676768, 0.171717, -0.790034, -0.789777
0.686869, 0.171717, -0.813277, -0.813012
0.696970, 0.171717, -0.833245, -0.832974
0.707071, 0.171717, -0.849859, -0.849582
0.717172, 0.171717, -0.863050, -0.862769
0.727273, 0.171717, -0.872766, -0.872481
0.737374, 0.171717, -0.878967, -0.878681
0.747475, 0.171717, -0.881630, -0.881342
0.757576, 0.171717, -0.880742, -0.880455
0.767677, 0.171717, -0.876308, -0.876022
0.777778, 0.171717, -0.868345, -0.868062
0.787879, 0.171717, -0.856886, -0.856607
0.797980, 0.171717, -0.841976, -0.841702
0.808081, 0.171717, -0.823676, -0.823408
0.818182, 0.171717, -0.802059, -0.801798
0.828283, 0.171717, -0.777213, -0.776960
0.838384, 0.171717, -0.749237, -0.748993
0.848485, 0.171717, -0.718245, -0.718011
0.858586, 0.171717, -0.684360, -0.684137
0.868687, 0.171717, -0.647719, -0.647508
0.878788, 0.171717, -0.608471, -0.608272
0.888889, 0.171717, -0.566772, -0.566587
0.898990, 0.171717, -0.522791, -0.522621
0.909091, 0.171717, -0.476705, -0.476550
0.919192, 0.171717, -0.428699, -0.428560
0.929293, 0.171717, -0.378968, -0.378844
0.939394, 0.171717, -0.327710, -0.327603
0.949495, 0.171717, -0.275133, -0.275043
0.959596, 0.171717, -0.221447, -0.221375
0.969697, 0.171717, -0.166870, -0.166816
0.979798, 0.171717, -0.111622, -0.111585
0.989899, 0.171717, -0.055923, -0.055905
1.000000, 0.171717, 0.000000, -0.000000
0.000000, 0.181818, 0.000000, 0.000000
0.010101, 0.181818, 0.057711, 0.057692
0.020202, 0.181818, 0.115190, 0.115153
0.030303, 0.181818, 0.172205, 0.172149
0.040404, 0.181818, 0.228527, 0.228452
0.050505, 0.181818, 0.283928, 0.283836
0.060606, 0.181818, 0.338186, 0.338076
0.070707, 0.181818, 0.391083, 0.390955
0.080808, 0.181818, 0.442404, 0.442260
0.090909, 0.181818, 0.491944, 0.491784
0.101010, 0.181818, 0.539504, 0.539328
0.111111, 0.181818, 0.584891, 0.584700
0.121212, 0.181818, 0.627922, 0.627718
0.131313, 0.181818, 0.668426, 0.668208
0.141414, 0.181818, 0.706238, 0.706008
0.151515, 0.181818, 0.741206, 0.740964
0.161616, 0.181818, 0.773189, 0.772937
0.171717, 0.181818, 0.802059, 0.801798
0.181818, 0.181818, 0.827700, 0.827430
0.191919, 0.181818, 0.850008, 0.849731
0.202020, 0.181818, 0.868893, 0.868610
0.212121, 0.181818, 0.884279, 0.883991
0.222222, 0.181818, 0.896104, 0.895813
0.232323, 0.181818, 0.904322, 0.904027
0.242424, 0.181818, 0.908898, 0.908602
0.252525, 0.181818, 0.909814, 0.909517
0.262626, 0.181818, 0.907066, 0.906771
0.272727, 0.181818, 0.900667, 0.900373
0.282828, 0.181818, 0.890640, 0.890350
0.292929, 0.181818, 0.877027, 0.876742
0.303030, 0.181818, 0.859883, 0.859603
0.313131, 0.181818, 0.839276, 0.839003
0.323232, 0.181818, 0.815290, 0.815025
0.333333, 0.181818, 0.788021, 0.787764
0.343434, 0.181818, 0.757579, 0.757332
0.353535, 0.181818, 0.724086, 0.723850
0.363636, 0.181818, 0.687678, 0.687454
0.373737, 0.181818, 0.648501, 0.648289
0.383838, 0.181818, 0.606712, 0.606514
0.393939, 0.181818, 0.562480, 0.562297
0.404040, 0.181818, 0.515984, 0.515816
0.414141, 0.181818, 0.467410, 0.467257
0.424242, 0.181818, 0.416953, 0.416818
0.434343, 0.181818, 0.364818, 0.364699
0.444444, 0.181818, 0.311214, 0.311112
0.454545, 0.181818, 0.256356, 0.256273
0.464646, 0.181818, 0.200467, 0.200402
0.474747, 0.181818, 0.143770, 0.143723
0.484848, 0.181818, 0.086494, 0.086466
0.494949, 0.181818, 0.028870, 0.028861
0.505051, 0.181818, -0.028870, -0.028861
0.515152, 0.181818, -0.086494, -0.086466
0.525253, 0.181818, -0.143770, -0.143723
0.535354, 0.181818, -0.200467, -0.200402
0.545455, 0.181818, -0.256356, -0.256273
0.555556, 0.181818, -0.311214, -0.311112
0.565657, 0.181818, -0.364818, -0.364699
0.575758, 0.181818, -0.416953, -0.416818
0.585859, 0.181818, -0.467410, -0.467257
0.595960, 0.181818, -0.515984, -0.515816
0.606061, 0.181818, -0.562480, -0.562297
0.616162, 0.181818, -0.606712, -0.606514
0.626263, 0.181818, -0.648501, -0.648289
0.636364, 0.181818, -0.687678, -0.687454
0.646465, 0.181818, -0.724086, -0.723850
0.656566, 0.181818, -0.757579, -0.757332
0.666667, 0.181818, -0.788021, -0.787764
0.676768, 0.181818, -0.815290, -0.815025
0.686869, 0.181818, -0.839276, -0.839003
0.696970, 0.181818, -0.859883, -0.859603
0.707071, 0.181818, -0.877027, -0.876742
0.717172, 0.181818, -0.890640, -0.890350
0.727273, 0.181818, -0.900667, -0.900373
0.737374, 0.181818, -0.907066, -0.906771
0.747475, 0.181818, -0.909814, -0.909517
0.757576, 0.181818, -0.908898, -0.908602
0.767677, 0.181818, -0.904322, -0.904027
0.777778, 0.181818, -0.896104, -0.895813
0.787879, 0.181818, -0.884279, -0.883991
0.797980, 0.181818, -0.868893, -0.868610
0.808081, 0.181818, -0.850008, -0.849731
0.818182, 0.181818, -0.827700, -0.827430
0.828283, 0.181818, -0.802059, -0.801798
0.838384, 0.181818, -0.773189, -0.772937
0.848485, 0.181818, -0.741206, -0.740964
0.858586, 0.181818, -0.706238, -0.706008
0.868687, 0.181818, -0.668426, -0.668208
0.878788, 0.181818, -0.627922, -0.627718
0.888889, 0.181818, -0.584891, -0.584700
0.898990, 0.181818, -0.539504, -0.539328
0.909091, 0.181818, -0.491944, -0.491784
0.919192, 0.181818, -0.442404, -0.442260
0.929293, 0.181818, -0.391083, -0.390955
0.939394, 0.181818, -0.338186, -0.338076
0.949495, 0.181818, -0.283928, -0.283836
0.959596, 0.181818, -0.228527, -0.228452
0.969697, 0.181818, -0.172205, -0.172149
0.979798, 0.181818, -0.115190, -0.115153
0.989899, 0.181818, -0.057711, -0.057692
1.000000, 0.181818, 0.000000, -0.000000
0.000000, 0.191919, 0.000000, 0.000000
0.010101, 0.191919, 0.059267, 0.059247
0.020202, 0.191919, 0.118295, 0.118256
0.030303, 0.191919, 0.176846, 0.176789
0.040404, 0.191919, 0.234686, 0.234609
0.050505, 0.191919, 0.291580, 0.291485
0.060606, 0.191919, 0.347301, 0.347188
0.070707, 0.191919, 0.401623, 0.401492
0.080808, 0.191919, 0.454328, 0.454180
0.090909, 0.191919, 0.505203, 0.505038
0.101010, 0.191919, 0.554044, 0.553864
0.111111, 0.191919, 0.600654, 0.600459
0.121212, 0.191919, 0.644846, 0.644636
0.131313, 0.191919, 0.686441, 0.686217
0.141414, 0.191919, 0.725272, 0.725036
0.151515, 0.191919, 0.761182, 0.760934
0.161616, 0.191919, 0.794028, 0.793769
0.171717, 0.191919, 0.823676, 0.823408
0.181818, 0.191919, 0.850008, 0.849731
0.191919, 0.191919, 0.872916, 0.872632
0.202020, 0.191919, 0.892310, 0.892020
0.212121, 0.191919, 0.908111, 0.907816
0.222222, 0.191919, 0.920256, 0.919956
0.232323, 0.191919, 0.928694, 0.928392
0.242424, 0.191919, 0.933394, 0.933090
0.252525, 0.191919, 0.934335, 0.934030
0.262626, 0.191919, 0.931513, 0.931210
0.272727, 0.191919, 0.924941, 0.924640
0.282828, 0.191919, 0.914644, 0.914346
0.292929, 0.191919, 0.900664, 0.900371
0.303030, 0.191919, 0.883058, 0.882770
0.313131, 0.191919, 0.861896, 0.861615
0.323232, 0.191919, 0.837263, 0.836991
0.333333, 0.191919, 0.809259, 0.808996
0.343434, 0.191919, 0.777997, 0.777743
0.353535, 0.191919, 0.743601, 0.743359
0.363636, 0.191919, 0.706212, 0.705982
0.373737, 0.191919, 0.665979, 0.665762
0.383838, 0.191919, 0.623064, 0.622861
0.393939, 0.191919, 0.577640, 0.577452
0.404040, 0.191919, 0.529890, 0.529718
0.414141, 0.191919, 0.480007, 0.479851
0.424242, 0.191919, 0.428191, 0.428051
0.434343, 0.191919, 0.374650, 0.374528
0.444444, 0.191919, 0.319601, 0.319497
0.454545, 0.191919, 0.263266, 0.263180
0.464646, 0.191919, 0.205870, 0.205803
0.474747, 0.191919, 0.147645, 0.147597
0.484848, 0.191919, 0.088825, 0.088796
0.494949, 0.191919, 0.029648, 0.029639
0.505051, 0.191919, -0.029648, -0.029639
0.515152, 0.191919, -0.088825, -0.088796
0.525253, 0.191919, -0.147645, -0.147597
0.535354, 0.191919, -0.205870, -0.205803
0.545455, 0.191919, -0.263266, -0.263180
0.555556, 0.191919, -0.319601, -0.319497
0.565657, 0.191919, -0.374650, -0.374528
0.575758, 0.191919, -0.428191, -0.428051
0.585859, 0.191919, -0.480007, -0.479851
0.595960, 0.191919, -0.529890, -0.529718
0.606061, 0.191919, -0.577640, -0.577452
0.616162, 0.191919, -0.623064, -0.622861
0.626263, 0.191919, -0.665979, -0.665762
0.636364, 0.191919, -0.706212, -0.705982
0.646465, 0.191919, -0.743601, -0.743359
0.656566, 0.191919, -0.777997, -0.777743
0.666667, 0.191919, -0.809259, -0.808996
0.676768, 0.191919, -0.837263, -0.836991
0.686869, 0.191919, -0.861896, -0.861615
0.696970, 0.191919, -0.883058, -0.882770
0.707071, 0.191919, -0.900664, -0.900371
0.717172, 0.191919, -0.914644, -0.914346
0.727273, 0.191919, -0.924941, -0.924640
0.737374, 0.191919, -0.931513, -0.931210
0.747475, 0.191919, -0.934335, -0.934030
0.757576, 0.191919, -0.933394, -0.933090
0.767677, 0.191919, -0.928694, -0.928392
0.777778, 0.191919, -0.920256, -0.919956
0.787879, 0.191919, -0.908111, -0.907816
0.797980, 0.191919, -0.892310, -0.892020
0.808081, 0.191919, -0.872916, -0.872632
0.818182, 0.191919, -0.850008, -0.849731
0.828283, 0.191919, -0.823676, -0.823408
0.838384, 0.191919, -0.794028, -0.793769
0.848485, 0.191919, -0.761182, -0.760934
0.858586, 0.191919, -0.725272, -0.725036
0.868687, 0.191919, -0.686441, -0.686217
0.878788, 0.191919, -0.644846, -0.644636
0.888889, 0.191919, -0.600654, -0.600459
0.898990, 0.191919, -0.554044, -0.553864
0.909091, 0.191919, -0.505203, -0.505038
0.919192, 0.191919, -0.454328, -0.454180
0.929293, 0.191919, -0.401623, -0.401492
0.939394, 0.191919, -0.347301, -0.347188
0.949495, 0.191919, -0.291580, -0.291485
0.959596, 0.191919, -0.234686, -0.234609
0.969697, 0.191919, -0.176846, -0.176789
0.979798, 0.191919, -0.118295, -0.118256
0.989899, 0.191919, -0.059267, -0.059247
1.000000, 0.191919, 0.000000, -0.000000
0.000000, 0.202020, 0.000000, 0.000000
0.010101, 0.202020, 0.060583, 0.060564
0.020202, 0.202020, 0.120923, 0.120883
0.030303, 0.202020, 0.180775, 0.180716
0.040404, 0.202020, 0.239900, 0.239822
0.050505, 0.202020, 0.298058, 0.297961
0.060606, 0.202020, 0.355017, 0.354901
0.070707, 0.202020, 0.410546, 0.410412
0.080808, 0.202020, 0.464422, 0.464270
0.090909, 0.202020, 0.516427, 0.516259
0.101010, 0.202020, 0.566354, 0.566169
0.111111, 0.202020, 0.613999, 0.613799
0.121212, 0.202020, 0.659173, 0.658958
0.131313, 0.202020, 0.701692, 0.701463
0.141414, 0.202020, 0.741385, 0.741144
0.151515, 0.202020, 0.778094, 0.777840
0.161616, 0.202020, 0.811669, 0.811405
0.171717, 0.202020, 0.841976, 0.841702
0.181818, 0.202020, 0.868893, 0.868610
0.191919, 0.202020, 0.892310, 0.892020
0.202020, 0.202020, 0.912135, 0.911838
0.212121, 0.202020, 0.928287, 0.927985
0.222222, 0.202020, 0.940701, 0.940395
0.232323, 0.202020, 0.949328, 0.949019
0.242424, 0.202020, 0.954131, 0.953821
0.252525, 0.202020, 0.955093, 0.954782
0.262626, 0.202020, 0.952209, 0.951899
0.272727, 0.202020, 0.945491, 0.945183
0.282828, 0.202020, 0.934965, 0.934661
0.292929, 0.202020, 0.920675, 0.920375
0.303030, 0.202020, 0.902677, 0.902383
0.313131, 0.202020, 0.881045, 0.880758
0.323232, 0.202020, 0.855865, 0.855586
0.333333, 0.202020, 0.827239, 0.826970
0.343434, 0.202020, 0.795282, 0.795023
0.353535, 0.202020, 0.760122, 0.759875
0.363636, 0.202020, 0.721902, 0.721667
0.373737, 0.202020, 0.680775, 0.680553
0.383838, 0.202020, 0.636907, 0.636699
0.393939, 0.202020, 0.590474, 0.590281
0.404040, 0.202020, 0.541663, 0.541487
0.414141, 0.202020, 0.490671, 0.490512
0.424242, 0.202020, 0.437704, 0.437562
0.434343, 0.202020, 0.382974, 0.382849
0.444444, 0.202020, 0.326702, 0.326596
0.454545, 0.202020, 0.269115, 0.269027
0.464646, 0.202020, 0.210444, 0.210375
0.474747, 0.202020, 0.150925, 0.150876
0.484848, 0.202020, 0.090799, 0.090769
0.494949, 0.202020, 0.030307, 0.030297
0.505051, 0.202020, -0.030307, -0.030297
0.515152, 0.202020, -0.090799, -0.090769
0.525253, 0.202020, -0.150925, -0.150876
0.535354, 0.202020, -0.210444, -0.210375
0.545455, 0.202020, -0.269115, -0.269027
0.555556, 0.202020, -0.326702, -0.326596
0.565657, 0.202020, -0.382974, -0.382849
0.575758, 0.202020, -0.437704, -0.437562
0.585859, 0.202020, -0.490671, -0.490512
0.595960, 0.202020, -0.541663, -0.541487
0.606061, 0.202020, -0.590474, -0.590281
0.616162, 0.202020, -0.636907, -0.636699
0.626263, 0.202020, -0.680775, -0.680553
0.636364, 0.202020, -0.721902, -0.721667
0.646465, 0.202020, -0.760122, -0.759875
0.656566, 0.202020, -0.795282, -0.795023
0.666667, 0.202020, -0.827239, -0.826970
0.676768, 0.202020, -0.855865, -0.855586
0.686869, 0.202020, -0.881045, -0.880758
0.696970, 0.202020, -0.902677, -0.902383
0.707071, 0.202020, -0.920675, -0.920375
0.717172, 0.202020, -0.934965, -0.934661
0.727273, 0.202020, -0.945491, -0.945183
0.737374, 0.202020, -0.952209, -0.951899
0.747475, 0.202020, -0.955093, -0.954782
0.757576, 0.202020, -0.954131, -0.953821
0.767677, 0.202020, -0.949328, -0.949019
0.777778, 0.202020, -0.940701, -0.940395
0.787879, 0.202020, -0.928287, -0.927985
0.797980, 0.202020, -0.912135, -0.911838
0.808081, 0.202020, -0.892310, -0.892020
0.818182, 0.202020, -0.868893, -0.868610
0.828283, 0.202020, -0.841976, -0.841702
0.838384, 0.202020, -0.811669, -0.811405
0.848485, 0.202020, -0.778094, -0.777840
0.858586, 0.202020, -0.741385, -0.741144
0.868687, 0.202020, -0.701692, -0.701463
0.878788, 0.202020, -0.659173, -0.658958
0.888889, 0.202020, -0.613999, -0.613799
0.898990, 0.202020, -0.566354, -0.566169
0.909091, 0.202020, -0.516427, -0.516259
0.919192, 0.202020, -0.464422, -0.464270
0.929293, 0.202020, -0.410546, -0.410412
0.939394, 0.202020, -0.355017, -0.354901
0.949495, 0.202020, -0.298058, -0.297961
0.959596, 0.202020, -0.239900, -0.239822
0.969697, 0.202020, -0.180775, -0.180716
0.979798, 0.202020, -0.120923, -0.120883
0.989899, 0.202020, -0.060583, -0.060564
1.000000, 0.202020, 0.000000, -0.000000
0.000000, 0.212121, 0.000000, 0.000000
0.010101, 0.212121, 0.061656, 0.061636
0.020202, 0.212121, 0.123064, 0.123024
0.030303, 0.212121, 0.183976, 0.183917
0.040404, 0.212121, 0.244148, 0.244069
0.050505, 0.212121, 0.303336, 0.303238
0.060606, 0.212121, 0.361304, 0.361186
0.070707, 0.212121, 0.417816, 0.417680
0.080808, 0.212121, 0.472646, 0.472492
0.090909, 0.212121, 0.525572, 0.525401
0.101010, 0.212121, 0.576382, 0.576195
0.111111, 0.212121, 0.624872, 0.624668
0.121212, 0.212121, 0.670845, 0.670627
0.131313, 0.212121, 0.714117, 0.713885
0.141414, 0.212121, 0.754514, 0.754268
0.151515, 0.212121, 0.791872, 0.791614
0.161616, 0.212121, 0.826042, 0.825773
0.171717, 0.212121, 0.856886, 0.856607
0.181818, 0.212121, 0.884279, 0.883991
0.191919, 0.212121, 0.908111, 0.907816
0.202020, 0.212121, 0.928287, 0.927985
0.212121, 0.212121, 0.944725, 0.944418
0.222222, 0.212121, 0.957359, 0.957048
0.232323, 0.212121, 0.966138, 0.965824
0.242424, 0.212121, 0.971027, 0.970711
0.252525, 0.212121, 0.972006, 0.971689
0.262626, 0.212121, 0.969071, 0.968755
0.272727, 0.212121, 0.962233, 0.961920
0.282828, 0.212121, 0.951521, 0.951212
0.292929, 0.212121, 0.936978, 0.936673
0.303030, 0.212121, 0.918662, 0.918363
0.313131, 0.212121, 0.896647, 0.896355
0.323232, 0.212121, 0.871021, 0.870737
0.333333, 0.212121, 0.841888, 0.841614
0.343434, 0.212121, 0.809365, 0.809101
0.353535, 0.212121, 0.773582, 0.773331
0.363636, 0.212121, 0.734685, 0.734446
0.373737, 0.212121, 0.692830, 0.692604
0.383838, 0.212121, 0.648185, 0.647974
0.393939, 0.212121, 0.600930, 0.600734
